product_id,name,brand_name,category_id,category_lv1,category_lv2,category_lv3,product_url,cbf_score,absa_score,hybrid_score
274402448,Tã quần Huggies Skin Perfect XL Super Jumbo 52+6 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p274402448.html?spid=274402449,0.27747736420089353,1.0,0.42973950281876827
276025730,Tã quần Huggies Naturemade ban đêm M58/L44/XL38/XXL26,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276025730.html?spid=276025736,0.27645456153285486,1.0,0.4289322423550889
260941233,Combo 2 Tã/bỉm quần HUGGIES SKINCARE MEGA JUMBO size L 96+8 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p260941233.html?spid=275306822,0.26771890927085096,1.0,0.42203751386450944
252606753,Tã/bỉm quần HUGGIES SKINCARE gói JUMBO size XXXL 22+6 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p252606753.html?spid=252606754,0.2667201808284233,1.0,0.4212492543001597
276078591,Tã quần Huggies Naturemade ban đêm XXL 26 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276078591.html?spid=276078592,0.376834505289263,0.4319131339314265,0.38844160155680096
275645173,[SIÊU NHIỀU MIẾNG] Tã/Bỉm quần Huggies Tràm Trà Tự Nhiên SKINCARE Mega Jumbo các size M106/L104/XL88/XXL80,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275645173.html?spid=275646480,0.29093957990966374,0.5,0.3349963126487009
249490022,Thùng 3 gói Tã/Bỉm quần Huggies Platinum NatureMade M58/ L44/ XL38/ XXL26,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p249490022.html?spid=249490024,0.28570072233607857,0.5,0.3308614753764123
276384343,Tã bỉm QUẦN Huggies Nature Made Overnite (ban đêm) cho bé đủ size M58/ L44/ XL38/ XXL26 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276384343.html?spid=276384345,0.2802611227889535,0.5,0.32656819986016555
276026561,Combo 3 Tã quần Huggies Naturemade ban đêm M58/L44/XL38/XXL26,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276026561.html?spid=276026563,0.2759967682110765,0.5,0.3232025018996475
276025932,Combo 2 Tã quần Huggies Naturemade ban đêm M58/L44/XL38/XXL26,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276025932.html?spid=276025938,0.2759967682110765,0.5,0.3232025018996475
276463013,[Mua 3 tặng 1] Combo 3 Tã quần Huggies Naturemade M58/L44/XL38/XXL26 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276463013.html?spid=276463015,0.27587040862988343,0.5,0.3231027709375648
